,target_azimuth,target_elevation,measurement_azimuth,measurement_elevation,center_frequency,psd_bandwidth,timestamp,frequency_start,frequency_stop,frequency_step,samples,psd_0,psd_1,psd_2,psd_3,psd_4,psd_5,psd_6,psd_7,psd_8,psd_9,psd_10,psd_11,psd_12,psd_13,psd_14,psd_15,psd_min,psd_max,psd_mean
69,317.5,-3.5,317.5,-3.5,1250000000.0,250000.0,2023-03-03 17:13:40,1248000000.0,1252000000.0,250000.0,4000440,-71.966965,-70.9519,-69.886505,-69.60602,-69.50132,-69.36571,-69.17232,-69.06594,-69.00232,-68.63527,-68.487686,-68.573296,-68.73799,-68.95184,-69.52346,-70.553,-71.966965,-68.487686,-69.498846375
70,316.5,-3.5,316.5,-3.5,1250000000.0,250000.0,2023-03-03 17:13:55,1248000000.0,1252000000.0,250000.0,4000440,-73.333305,-72.35187,-71.258446,-70.95356,-70.89462,-70.7227,-70.49707,-70.48842,-70.36352,-70.02625,-69.83071,-69.960625,-70.058395,-70.2538,-70.864876,-71.85329,-73.333305,-69.83071,-70.8569660625
71,315.5,-3.5,315.5,-3.5,1250000000.0,250000.0,2023-03-03 17:14:06,1248000000.0,1252000000.0,250000.0,4000440,-74.61516,-73.567764,-72.56117,-72.211494,-72.190544,-72.10925,-71.89101,-71.87494,-71.83745,-71.76401,-71.61182,-71.77888,-71.86225,-71.95583,-72.40834,-73.281715,-74.61516,-71.61182,-72.3451016875
72,315.5,-2.5,315.5,-3.0,1250000000.0,250000.0,2023-03-03 17:14:17,1248000000.0,1252000000.0,250000.0,4000440,-74.551636,-73.49686,-72.57153,-72.30802,-72.23684,-72.14576,-71.975235,-71.96005,-71.83818,-71.74289,-71.66844,-71.74521,-71.796165,-71.92975,-72.34252,-73.186806,-74.551636,-71.66844,-72.34349325
73,316.5,-2.5,316.0,-2.5,1250000000.0,250000.0,2023-03-03 17:14:25,1248000000.0,1252000000.0,250000.0,4000440,-74.29865,-73.26654,-72.353546,-72.05647,-71.92636,-71.816414,-71.62496,-71.63067,-71.55415,-71.39706,-71.21802,-71.27521,-71.38438,-71.551605,-72.01417,-72.91545,-74.29865,-71.21802,-72.0177284375
74,317.5,-2.5,317.5,-2.5,1250000000.0,250000.0,2023-03-03 17:14:34,1248000000.0,1252000000.0,250000.0,4000440,-72.082146,-71.011475,-69.98903,-69.67036,-69.53895,-69.445816,-69.272675,-69.16801,-69.078545,-68.76549,-68.663475,-68.754105,-68.92522,-69.14824,-69.70543,-70.72817,-72.082146,-68.663475,-69.6216960625
75,318.5,-2.5,318.0,-2.5,1250000000.0,250000.0,2023-03-03 17:14:45,1248000000.0,1252000000.0,250000.0,4000440,-71.564354,-70.470795,-69.47425,-69.16875,-69.014786,-68.86594,-68.721466,-68.64372,-68.60483,-68.29847,-68.1605,-68.286674,-68.5,-68.71127,-69.24524,-70.254776,-71.564354,-68.1605,-69.12411381249998
76,319.5,-2.5,319.5,-2.5,1250000000.0,250000.0,2023-03-03 17:14:54,1248000000.0,1252000000.0,250000.0,4000440,-70.732475,-69.6631,-68.74859,-68.50412,-68.33223,-68.1388,-67.96414,-67.831406,-67.7865,-67.562675,-67.5215,-67.612915,-67.80669,-68.0708,-68.51029,-69.46626,-70.732475,-67.5215,-68.3907806875
77,320.5,-2.5,320.0,-2.5,1250000000.0,250000.0,2023-03-03 17:15:05,1248000000.0,1252000000.0,250000.0,4000440,-70.76578,-69.77415,-68.826004,-68.54531,-68.37123,-68.13473,-67.98905,-67.853096,-67.82093,-67.58985,-67.52499,-67.64505,-67.84537,-68.10868,-68.537994,-69.46595,-70.76578,-67.52499,-68.42488525
78,321.5,-2.5,321.5,-2.5,1250000000.0,250000.0,2023-03-03 17:15:14,1248000000.0,1252000000.0,250000.0,4000440,-70.77407,-69.77956,-68.78302,-68.48118,-68.30204,-68.01732,-67.85908,-67.74931,-67.72202,-67.54974,-67.55804,-67.69484,-67.890366,-68.19772,-68.5905,-69.48681,-70.77407,-67.54974,-68.40222600000001
79,322.5,-2.5,322.0,-2.5,1250000000.0,250000.0,2023-03-03 17:15:25,1248000000.0,1252000000.0,250000.0,4000440,-70.884674,-69.84116,-68.804,-68.47117,-68.300316,-67.98162,-67.86213,-67.76083,-67.75447,-67.59375,-67.62351,-67.7952,-67.995766,-68.31117,-68.71164,-69.60369,-70.884674,-67.59375,-68.45594349999999
80,323.5,-2.5,323.5,-2.5,1250000000.0,250000.0,2023-03-03 17:15:34,1248000000.0,1252000000.0,250000.0,4000440,-72.36026,-71.53428,-69.608925,-68.764206,-68.696236,-68.32229,-68.23635,-68.13837,-68.11007,-68.139915,-68.25665,-68.60089,-68.76153,-69.271576,-69.62162,-70.64917,-72.36026,-68.11007,-69.192021125
81,324.5,-2.5,324.5,-2.5,1250000000.0,250000.0,2023-03-03 17:15:46,1248000000.0,1252000000.0,250000.0,4000440,-73.00905,-72.59964,-70.22213,-69.12126,-69.11915,-68.78282,-68.67933,-68.503426,-68.37844,-68.50059,-68.61251,-68.99498,-69.02146,-69.5473,-70.02542,-70.965706,-73.00905,-68.37844,-69.63020075
82,325.5,-2.5,325.0,-2.5,1250000000.0,250000.0,2023-03-03 17:15:57,1248000000.0,1252000000.0,250000.0,4000440,-73.30867,-72.98957,-70.310524,-69.11107,-69.08381,-68.79395,-68.587845,-68.481834,-68.343025,-68.54697,-68.594124,-68.989235,-69.062256,-69.56573,-70.00176,-71.10233,-73.30867,-68.343025,-69.6795439375
83,326.5,-2.5,326.5,-2.5,1250000000.0,250000.0,2023-03-03 17:16:06,1248000000.0,1252000000.0,250000.0,4000440,-73.97287,-74.351036,-70.31152,-68.74968,-68.69047,-68.91325,-68.593414,-68.42686,-68.15872,-68.607506,-68.60679,-68.83958,-68.962944,-69.24389,-69.84396,-71.04915,-74.351036,-68.15872,-69.7076025
84,326.5,-1.5,326.5,-2.0,1250000000.0,250000.0,2023-03-03 17:16:19,1248000000.0,1252000000.0,250000.0,4000440,-73.81493,-74.27076,-70.27718,-68.7322,-68.72912,-68.87094,-68.648705,-68.45151,-68.18913,-68.62378,-68.58404,-68.8437,-68.92771,-69.24573,-69.912605,-70.9417,-74.27076,-68.18913,-69.69148375
85,325.5,-1.5,326.0,-1.5,1250000000.0,250000.0,2023-03-03 17:16:46,1248000000.0,1252000000.0,250000.0,4000440,-73.85942,-74.21942,-70.4713,-68.93538,-68.95659,-68.94963,-68.71951,-68.51191,-68.31873,-68.66216,-68.66308,-68.97253,-68.9746,-69.39256,-70.04733,-71.058716,-74.21942,-68.31873,-69.794554125
86,324.5,-1.5,324.5,-1.5,1250000000.0,250000.0,2023-03-03 17:16:58,1248000000.0,1252000000.0,250000.0,4000440,-73.28456,-72.97359,-70.39909,-69.23465,-69.18061,-68.879585,-68.746506,-68.564865,-68.48467,-68.69889,-68.76225,-69.144135,-69.15266,-69.69618,-70.12697,-71.11301,-73.28456,-68.48467,-69.7776388125
87,323.5,-1.5,323.5,-1.5,1250000000.0,250000.0,2023-03-03 17:17:09,1248000000.0,1252000000.0,250000.0,4000440,-72.342316,-71.48188,-69.81145,-69.076,-68.94065,-68.60367,-68.524254,-68.439255,-68.45984,-68.48868,-68.55098,-68.84112,-68.973434,-69.44291,-69.816025,-70.75902,-72.342316,-68.439255,-69.40946774999999
88,322.5,-1.5,322.5,-1.5,1250000000.0,250000.0,2023-03-03 17:17:24,1248000000.0,1252000000.0,250000.0,4000440,-71.61913,-70.726135,-69.44396,-68.91156,-68.75456,-68.40582,-68.30379,-68.204704,-68.23577,-68.116,-68.17569,-68.39211,-68.55294,-68.91882,-69.3009,-70.17255,-71.61913,-68.116,-69.0146524375
89,321.5,-1.5,321.5,-1.5,1250000000.0,250000.0,2023-03-03 17:17:35,1248000000.0,1252000000.0,250000.0,4000440,-70.8068,-69.76533,-68.84273,-68.538055,-68.31289,-68.02213,-67.87602,-67.79138,-67.774025,-67.61516,-67.616516,-67.76847,-67.98559,-68.29762,-68.69946,-69.55908,-70.8068,-67.61516,-68.45445350000001
90,320.5,-1.5,320.5,-1.5,1250000000.0,250000.0,2023-03-03 17:17:44,1248000000.0,1252000000.0,250000.0,4000440,-70.63652,-69.58967,-68.70066,-68.42215,-68.21602,-67.958496,-67.819115,-67.71904,-67.67948,-67.51374,-67.506195,-67.62524,-67.82938,-68.1292,-68.54814,-69.4176,-70.63652,-67.506195,-68.331915375
91,319.5,-1.5,320.0,-1.5,1250000000.0,250000.0,2023-03-03 17:17:56,1248000000.0,1252000000.0,250000.0,4000440,-70.60776,-69.547455,-68.69246,-68.44234,-68.229614,-68.00377,-67.85879,-67.75159,-67.728714,-67.5464,-67.494545,-67.60633,-67.8183,-68.103615,-68.50656,-69.405396,-70.60776,-67.494545,-68.33397743750001
92,318.5,-1.5,319.0,-1.5,1250000000.0,250000.0,2023-03-03 17:18:07,1248000000.0,1252000000.0,250000.0,4000440,-70.86262,-69.774704,-68.9207,-68.69552,-68.4983,-68.29537,-68.14537,-68.04917,-68.00633,-67.79156,-67.74034,-67.83759,-68.01427,-68.27504,-68.713196,-69.65175,-70.86262,-67.74034,-68.579489375
93,317.5,-1.5,318.0,-1.5,1250000000.0,250000.0,2023-03-03 17:18:15,1248000000.0,1252000000.0,250000.0,4000440,-71.47841,-70.35499,-69.46436,-69.21108,-69.03263,-68.8779,-68.74848,-68.63891,-68.58342,-68.33723,-68.23826,-68.34115,-68.532646,-68.77974,-69.257286,-70.25531,-71.47841,-68.23826,-69.13323762499999
94,316.5,-1.5,316.5,-1.5,1250000000.0,250000.0,2023-03-03 17:18:24,1248000000.0,1252000000.0,250000.0,4000440,-73.60301,-72.449356,-71.49059,-71.18325,-71.07313,-71.00884,-70.87417,-70.890976,-70.815674,-70.606674,-70.484024,-70.59524,-70.73028,-70.86239,-71.33344,-72.29912,-73.60301,-70.484024,-71.26876024999999
95,315.5,-1.5,316.0,-1.5,1250000000.0,250000.0,2023-03-03 17:18:36,1248000000.0,1252000000.0,250000.0,4000440,-74.32058,-73.224236,-72.22208,-71.939926,-71.922585,-71.84293,-71.66233,-71.71614,-71.675,-71.576935,-71.49761,-71.61651,-71.72954,-71.809906,-72.17825,-73.02646,-74.32058,-71.49761,-72.122563625
96,315.5,-0.5,315.5,-1.0,1250000000.0,250000.0,2023-03-03 17:18:48,1248000000.0,1252000000.0,250000.0,4000440,-74.432106,-73.40823,-72.52392,-72.19703,-72.15956,-72.13805,-71.9596,-71.93633,-71.94401,-71.956566,-71.87644,-71.96754,-72.09192,-72.141304,-72.40685,-73.17912,-74.432106,-71.87644,-72.394911
97,316.5,-0.5,316.0,-0.5,1250000000.0,250000.0,2023-03-03 17:18:59,1248000000.0,1252000000.0,250000.0,4000440,-74.159485,-73.062225,-72.20529,-71.91462,-71.77488,-71.72822,-71.621346,-71.602646,-71.58693,-71.49772,-71.4091,-71.4983,-71.64517,-71.734245,-72.037384,-72.91264,-74.159485,-71.4091,-72.0243875625
98,317.5,-0.5,317.0,-0.5,1250000000.0,250000.0,2023-03-03 17:19:06,1248000000.0,1252000000.0,250000.0,4000440,-72.55612,-71.387474,-70.53784,-70.26648,-70.08647,-70.00658,-69.932335,-69.879105,-69.88328,-69.7,-69.6108,-69.70831,-69.87326,-70.04692,-70.44611,-71.40801,-72.55612,-69.6108,-70.33306837500001
99,318.5,-0.5,318.0,-0.5,1250000000.0,250000.0,2023-03-03 17:19:16,1248000000.0,1252000000.0,250000.0,4000440,-71.4062,-70.292015,-69.46419,-69.227264,-69.04828,-68.89115,-68.77843,-68.681725,-68.62502,-68.43423,-68.37816,-68.45794,-68.6313,-68.85544,-69.28305,-70.23716,-71.4062,-68.37816,-69.16822212499999
100,319.5,-0.5,319.0,-0.5,1250000000.0,250000.0,2023-03-03 17:19:27,1248000000.0,1252000000.0,250000.0,4000440,-70.93062,-69.849976,-69.02334,-68.78061,-68.56925,-68.388664,-68.25838,-68.15503,-68.10868,-67.930824,-67.89358,-67.99422,-68.180405,-68.44133,-68.83393,-69.74438,-70.93062,-67.89358,-68.6927011875
101,320.5,-0.5,320.0,-0.5,1250000000.0,250000.0,2023-03-03 17:19:35,1248000000.0,1252000000.0,250000.0,4000440,-70.771645,-69.678055,-68.83371,-68.580086,-68.37443,-68.1652,-68.03427,-67.945816,-67.91365,-67.74657,-67.72004,-67.82952,-68.02919,-68.30141,-68.693565,-69.58377,-70.771645,-67.72004,-68.5125579375
102,321.5,-0.5,321.5,-0.5,1250000000.0,250000.0,2023-03-03 17:19:44,1248000000.0,1252000000.0,250000.0,4000440,-70.9201,-69.862755,-68.969925,-68.6795,-68.4359,-68.200226,-68.07067,-68.00297,-67.9956,-67.85068,-67.832,-67.9688,-68.19043,-68.4695,-68.86122,-69.71198,-70.9201,-67.832,-68.62639100000001
103,322.5,-0.5,322.5,-0.5,1250000000.0,250000.0,2023-03-03 17:19:56,1248000000.0,1252000000.0,250000.0,4000440,-71.44665,-70.42408,-69.379456,-69.00876,-68.803345,-68.52466,-68.38809,-68.349754,-68.374954,-68.22839,-68.23924,-68.39705,-68.59667,-68.91313,-69.2885,-70.15108,-71.44665,-68.22839,-69.0321130625
104,323.5,-0.5,323.5,-0.5,1250000000.0,250000.0,2023-03-03 17:20:07,1248000000.0,1252000000.0,250000.0,4000440,-72.67472,-71.81492,-70.20143,-69.51001,-69.39929,-69.05866,-68.94618,-68.878944,-68.960754,-68.94114,-69.06076,-69.29607,-69.42346,-69.85715,-70.212524,-71.11344,-72.67472,-68.878944,-69.83434075000001
105,324.5,-0.5,324.5,-0.5,1250000000.0,250000.0,2023-03-03 17:20:16,1248000000.0,1252000000.0,250000.0,4000440,-73.776596,-73.53848,-70.84415,-69.664,-69.666435,-69.39521,-69.22767,-69.05542,-69.01272,-69.24527,-69.35239,-69.66569,-69.62519,-70.16744,-70.629776,-71.60186,-73.776596,-69.01272,-70.27926856250001
106,325.5,-0.5,325.5,-0.5,1250000000.0,250000.0,2023-03-03 17:20:28,1248000000.0,1252000000.0,250000.0,4000440,-73.94618,-74.11127,-70.73647,-69.43191,-69.44411,-69.37202,-69.14071,-68.94341,-68.7668,-69.16472,-69.152214,-69.46283,-69.40011,-69.878365,-70.44967,-71.437744,-74.11127,-68.7668,-70.1774083125
107,326.5,-0.5,326.5,-0.5,1250000000.0,250000.0,2023-03-03 17:20:39,1248000000.0,1252000000.0,250000.0,4000440,-73.86046,-74.22727,-70.31338,-68.899666,-68.906166,-69.135605,-68.80616,-68.59313,-68.43293,-68.911446,-68.88541,-69.03769,-69.07908,-69.35512,-69.99879,-71.12257,-74.22727,-68.43293,-69.8478045625
108,326.5,0.5,326.5,0.0,1250000000.0,250000.0,2023-03-03 17:20:48,1248000000.0,1252000000.0,250000.0,4000440,-73.799416,-74.15285,-70.34725,-68.95179,-68.99134,-69.1749,-68.910286,-68.68735,-68.52426,-68.98225,-68.977615,-69.17111,-69.20381,-69.50471,-70.14144,-71.1337,-74.15285,-68.52426,-69.91587981250001
109,325.5,0.5,326.0,0.5,1250000000.0,250000.0,2023-03-03 17:21:01,1248000000.0,1252000000.0,250000.0,4000440,-73.9814,-74.18578,-70.6797,-69.34791,-69.30862,-69.424545,-69.08651,-68.84526,-68.717995,-69.18552,-69.15567,-69.350296,-69.31543,-69.74821,-70.3016,-71.40898,-74.18578,-68.717995,-70.12771412499998
110,324.5,0.5,325.0,0.5,1250000000.0,250000.0,2023-03-03 17:21:14,1248000000.0,1252000000.0,250000.0,4000440,-74.154655,-74.10071,-71.10647,-69.84383,-69.84557,-69.71951,-69.41352,-69.25154,-69.19531,-69.51695,-69.54923,-69.83803,-69.73624,-70.232414,-70.678795,-71.771355,-74.154655,-69.19531,-70.49713306250001
111,323.5,0.5,324.0,0.5,1250000000.0,250000.0,2023-03-03 17:21:25,1248000000.0,1252000000.0,250000.0,4000440,-73.96259,-73.465576,-71.052124,-69.99391,-70.00845,-69.716774,-69.53695,-69.4404,-69.474655,-69.66709,-69.80239,-70.09825,-70.05637,-70.56398,-70.95199,-71.9718,-73.96259,-69.4404,-70.6102061875
112,322.5,0.5,323.0,0.5,1250000000.0,250000.0,2023-03-03 17:21:33,1248000000.0,1252000000.0,250000.0,4000440,-73.23159,-72.284966,-70.65066,-69.99503,-69.88716,-69.557655,-69.480316,-69.439026,-69.52323,-69.552376,-69.66134,-69.90665,-70.03066,-70.45323,-70.79179,-71.71721,-73.23159,-69.439026,-70.3851805625
113,321.5,0.5,322.0,0.5,1250000000.0,250000.0,2023-03-03 17:21:41,1248000000.0,1252000000.0,250000.0,4000440,-72.13645,-71.032,-69.91367,-69.51032,-69.303925,-69.01128,-68.9395,-68.91593,-68.9924,-68.883026,-68.91879,-69.11647,-69.337494,-69.65316,-70.00106,-70.84754,-72.13645,-68.883026,-69.6570634375
114,320.5,0.5,320.5,0.5,1250000000.0,250000.0,2023-03-03 17:21:51,1248000000.0,1252000000.0,250000.0,4000440,-71.246605,-70.123505,-69.25698,-69.010864,-68.77902,-68.55919,-68.43661,-68.36495,-68.34761,-68.21657,-68.20108,-68.32575,-68.56277,-68.85109,-69.218475,-70.06362,-71.246605,-68.20108,-68.9727930625
115,319.5,0.5,319.5,0.5,1250000000.0,250000.0,2023-03-03 17:22:00,1248000000.0,1252000000.0,250000.0,4000440,-71.15894,-70.04088,-69.2022,-68.943535,-68.72254,-68.51733,-68.39875,-68.32787,-68.309235,-68.14995,-68.14059,-68.24829,-68.47023,-68.75098,-69.11812,-69.98186,-71.15894,-68.14059,-68.90508125000001
116,318.5,0.5,319.0,0.5,1250000000.0,250000.0,2023-03-03 17:22:11,1248000000.0,1252000000.0,250000.0,4000440,-71.42384,-70.31963,-69.48667,-69.25515,-69.054756,-68.89549,-68.769745,-68.66962,-68.6145,-68.438225,-68.40646,-68.51138,-68.71978,-68.97153,-69.350044,-70.24155,-71.42384,-68.40646,-69.19552312500001
117,317.5,0.5,317.5,0.5,1250000000.0,250000.0,2023-03-03 17:22:20,1248000000.0,1252000000.0,250000.0,4000440,-72.17922,-71.054886,-70.22543,-69.99589,-69.83049,-69.709984,-69.6165,-69.501945,-69.44888,-69.28198,-69.2294,-69.315025,-69.5014,-69.70662,-70.0854,-71.01991,-72.17922,-69.2294,-69.981435
118,316.5,0.5,317.0,0.5,1250000000.0,250000.0,2023-03-03 17:22:31,1248000000.0,1252000000.0,250000.0,4000440,-73.56748,-72.47518,-71.62682,-71.36805,-71.221725,-71.1654,-71.08995,-71.01532,-70.99221,-70.87028,-70.816185,-70.88979,-71.05558,-71.179146,-71.48148,-72.37374,-73.56748,-70.816185,-71.449271
119,315.5,0.5,316.0,0.5,1250000000.0,250000.0,2023-03-03 17:22:39,1248000000.0,1252000000.0,250000.0,4000440,-74.43381,-73.34033,-72.516556,-72.279884,-72.22404,-72.208374,-72.14547,-72.126305,-72.10663,-72.14079,-72.17107,-72.22503,-72.32083,-72.37457,-72.57371,-73.28511,-74.43381,-72.10663,-72.5295318125
120,315.5,1.5,315.5,1.0,1250000000.0,250000.0,2023-03-03 17:22:49,1248000000.0,1252000000.0,250000.0,4000440,-74.63596,-73.501686,-72.719925,-72.5351,-72.49186,-72.45649,-72.40121,-72.37504,-72.381714,-72.43548,-72.487724,-72.53918,-72.63936,-72.70611,-72.831825,-73.50389,-74.63596,-72.37504,-72.790159625
121,316.5,1.5,316.0,1.0,1250000000.0,250000.0,2023-03-03 17:22:56,1248000000.0,1252000000.0,250000.0,4000440,-74.38265,-73.2805,-72.5587,-72.37517,-72.259995,-72.188835,-72.14934,-72.10246,-72.08862,-72.09886,-72.11091,-72.1559,-72.23225,-72.318985,-72.46087,-73.183815,-74.38265,-72.08862,-72.49674125
122,317.5,1.5,317.5,1.5,1250000000.0,250000.0,2023-03-03 17:23:07,1248000000.0,1252000000.0,250000.0,4000440,-73.08419,-71.91651,-71.1243,-70.953606,-70.812805,-70.72709,-70.62131,-70.49264,-70.45493,-70.37682,-70.35213,-70.42991,-70.61925,-70.78601,-71.05231,-71.92273,-73.08419,-70.35213,-70.98290881249999
123,318.5,1.5,318.0,1.5,1250000000.0,250000.0,2023-03-03 17:23:15,1248000000.0,1252000000.0,250000.0,4000440,-72.58864,-71.424095,-70.623,-70.4462,-70.295044,-70.19158,-70.08348,-69.95189,-69.903656,-69.79499,-69.76894,-69.84715,-70.05124,-70.260735,-70.58629,-71.45253,-72.58864,-69.76894,-70.45434125000001
124,319.5,1.5,319.5,1.5,1250000000.0,250000.0,2023-03-03 17:23:24,1248000000.0,1252000000.0,250000.0,4000440,-72.02435,-70.83541,-69.99587,-69.78873,-69.58653,-69.41831,-69.30892,-69.23285,-69.22337,-69.1047,-69.12209,-69.25775,-69.51059,-69.75615,-70.085365,-70.90933,-72.02435,-69.1047,-69.82251968749999
125,320.5,1.5,320.0,1.5,1250000000.0,250000.0,2023-03-03 17:23:35,1248000000.0,1252000000.0,250000.0,4000440,-71.70976,-70.50943,-69.69501,-69.48375,-69.25133,-69.068954,-68.9768,-68.923325,-68.910095,-68.78291,-68.780136,-68.92378,-69.1743,-69.42923,-69.765144,-70.59688,-71.70976,-68.780136,-69.498802125
126,321.5,1.5,321.5,1.5,1250000000.0,250000.0,2023-03-03 17:23:44,1248000000.0,1252000000.0,250000.0,4000440,-72.28491,-71.00638,-70.17686,-69.94112,-69.706566,-69.508606,-69.47036,-69.530594,-69.557945,-69.4379,-69.45121,-69.631454,-69.87571,-70.110596,-70.433235,-71.20222,-72.28491,-69.4379,-70.082854125
127,322.5,1.5,322.0,1.5,1250000000.0,250000.0,2023-03-03 17:23:55,1248000000.0,1252000000.0,250000.0,4000440,-73.33708,-72.17662,-70.94401,-70.49424,-70.37099,-70.143776,-70.107925,-70.1013,-70.215324,-70.165344,-70.30299,-70.48323,-70.65645,-70.974915,-71.25652,-72.092636,-73.33708,-70.1013,-70.86395937500001
128,323.5,1.5,323.5,1.5,1250000000.0,250000.0,2023-03-03 17:24:05,1248000000.0,1252000000.0,250000.0,4000440,-73.95363,-72.63989,-71.835434,-71.657745,-71.54919,-71.44412,-71.48093,-71.59468,-71.58707,-71.53868,-71.613495,-71.77751,-71.87789,-72.00608,-72.24039,-72.91944,-73.95363,-71.44412,-71.982260875
129,324.5,1.5,324.0,1.5,1250000000.0,250000.0,2023-03-03 17:24:13,1248000000.0,1252000000.0,250000.0,4000440,-74.093575,-73.86096,-71.164024,-69.97348,-70.060165,-69.78964,-69.64052,-69.431145,-69.451744,-69.66348,-69.80068,-70.13031,-69.98826,-70.55917,-70.9879,-71.962036,-74.093575,-69.431145,-70.6598180625
130,325.5,1.5,325.5,1.5,1250000000.0,250000.0,2023-03-03 17:24:23,1248000000.0,1252000000.0,250000.0,4000440,-73.80288,-74.13988,-70.62066,-69.215614,-69.27468,-69.37453,-69.19124,-68.892136,-68.76044,-69.18619,-69.16008,-69.37558,-69.28581,-69.68207,-70.321976,-71.2357,-74.13988,-68.76044,-70.094966625
131,326.5,1.5,326.0,1.5,1250000000.0,250000.0,2023-03-03 17:24:31,1248000000.0,1252000000.0,250000.0,4000440,-73.8651,-74.17565,-70.5194,-69.13791,-69.15453,-69.332756,-69.17677,-68.8903,-68.74207,-69.15372,-69.14789,-69.283356,-69.22942,-69.59008,-70.29452,-71.21362,-74.17565,-68.74207,-70.05669325000001
132,326.5,2.5,326.0,2.0,1250000000.0,250000.0,2023-03-03 17:24:41,1248000000.0,1252000000.0,250000.0,4000440,-73.81092,-74.22895,-70.49293,-69.110214,-69.1366,-69.37948,-69.1844,-68.854965,-68.75219,-69.22187,-69.19101,-69.31045,-69.25533,-69.6192,-70.2822,-71.1659,-74.22895,-68.75219,-70.06228806249999
133,325.5,2.5,326.0,2.0,1250000000.0,250000.0,2023-03-03 17:24:54,1248000000.0,1252000000.0,250000.0,4000440,-73.71728,-72.64639,-71.91916,-71.771194,-71.628494,-71.52174,-71.47342,-71.36787,-71.22474,-71.16813,-71.15905,-71.195786,-71.34943,-71.53482,-71.68591,-72.447044,-73.71728,-71.15905,-71.738153625
134,324.5,2.5,325.0,2.5,1250000000.0,250000.0,2023-03-03 17:25:10,1248000000.0,1252000000.0,250000.0,4000440,-73.78071,-72.67617,-71.93593,-71.8187,-71.70142,-71.60504,-71.57178,-71.49716,-71.37304,-71.311966,-71.32135,-71.35305,-71.47203,-71.67407,-71.808754,-72.52885,-73.78071,-71.311966,-71.83937624999999
135,323.5,2.5,324.0,2.5,1250000000.0,250000.0,2023-03-03 17:25:20,1248000000.0,1252000000.0,250000.0,4000440,-73.883156,-73.05234,-71.62019,-71.03699,-70.998726,-70.85267,-70.786575,-70.62689,-70.56766,-70.71639,-70.72484,-70.9111,-70.88245,-71.24067,-71.511375,-72.33777,-73.883156,-70.56766,-71.359362
136,322.5,2.5,323.0,2.5,1250000000.0,250000.0,2023-03-03 17:25:30,1248000000.0,1252000000.0,250000.0,4000440,-73.72426,-72.509674,-71.738914,-71.56323,-71.46094,-71.39435,-71.42307,-71.45825,-71.3952,-71.338066,-71.377945,-71.472984,-71.526,-71.67519,-71.88699,-72.5851,-73.72426,-71.338066,-71.7831351875
137,321.5,2.5,322.0,2.5,1250000000.0,250000.0,2023-03-03 17:25:42,1248000000.0,1252000000.0,250000.0,4000440,-73.395584,-72.141106,-71.36581,-71.16894,-71.0128,-70.9403,-70.959946,-71.01848,-70.99435,-70.90558,-70.95733,-71.121666,-71.2293,-71.36101,-71.59354,-72.296875,-73.395584,-70.90558,-71.4039135625
138,320.5,2.5,321.0,2.5,1250000000.0,250000.0,2023-03-03 17:25:54,1248000000.0,1252000000.0,250000.0,4000440,-72.96852,-71.692795,-70.90165,-70.67931,-70.48659,-70.39657,-70.39815,-70.43889,-70.43288,-70.3573,-70.39232,-70.57716,-70.77098,-70.93129,-71.17201,-71.90589,-72.96852,-70.3573,-70.9063940625
139,319.5,2.5,319.5,2.5,1250000000.0,250000.0,2023-03-03 17:26:07,1248000000.0,1252000000.0,250000.0,4000440,-72.73995,-71.466385,-70.71239,-70.543785,-70.351875,-70.25236,-70.190414,-70.14348,-70.13274,-70.076225,-70.09765,-70.240685,-70.458595,-70.63361,-70.88393,-71.65931,-72.73995,-70.076225,-70.6614615
140,318.5,2.5,319.0,2.5,1250000000.0,250000.0,2023-03-03 17:26:16,1248000000.0,1252000000.0,250000.0,4000440,-72.896126,-71.64702,-70.89549,-70.74015,-70.54603,-70.441864,-70.347496,-70.27456,-70.25723,-70.21432,-70.248085,-70.36283,-70.58526,-70.76118,-71.02368,-71.8153,-72.896126,-70.21432,-70.8160388125
141,317.5,2.5,318.0,2.5,1250000000.0,250000.0,2023-03-03 17:26:27,1248000000.0,1252000000.0,250000.0,4000440,-73.506805,-72.22106,-71.50734,-71.39094,-71.252716,-71.17621,-71.085045,-71.01301,-70.99525,-70.98419,-70.9871,-71.08409,-71.25532,-71.40469,-71.673805,-72.47801,-73.506805,-70.98419,-71.50097381249999
142,316.5,2.5,317.0,2.5,1250000000.0,250000.0,2023-03-03 17:26:36,1248000000.0,1252000000.0,250000.0,4000440,-74.06589,-72.92807,-72.191025,-72.05273,-71.930435,-71.844345,-71.71332,-71.62755,-71.618164,-71.61162,-71.61721,-71.69977,-71.82565,-71.935905,-72.15964,-72.93473,-74.06589,-71.61162,-72.109753375
143,315.5,2.5,316.0,2.5,1250000000.0,250000.0,2023-03-03 17:26:48,1248000000.0,1252000000.0,250000.0,4000440,-74.51699,-73.35403,-72.59978,-72.441025,-72.32244,-72.21917,-72.139465,-72.123344,-72.11425,-72.12918,-72.18476,-72.28232,-72.37895,-72.51826,-72.704895,-73.40958,-74.51699,-72.11425,-72.58990243750002
